Project,Subproject,Treatment,"Deployment Name","ID Type","Deployment ID","Sequence ID","Begin Time","End Time","Species Name","Common Name",Age,Sex,"Individually Identifiable",Count,"Actual Lat","Actual Lon",Fuzzed
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 6",Researcher,d65400,d65400s5,2019-01-06T13:01:53,2019-01-06T13:10:00,"No Animal","No Animal",Unknown,Unknown,N,1,31.01902,34.87678,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 6",Researcher,d65400,d65400s6,2019-01-06T13:12:42,2019-01-06T13:15:31,"No Animal","No Animal",Unknown,Unknown,N,1,31.01902,34.87678,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 6",Researcher,d65400,d65400s7,2019-01-07T02:55:53,2019-01-07T02:55:54,"Canis aureus","Golden Jackal",Adult,Unknown,N,1,31.01902,34.87678,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 6",Researcher,d65400,d65400s8,2019-01-07T14:06:33,2019-01-07T14:06:33,"No Animal","No Animal",Unknown,Unknown,N,1,31.01902,34.87678,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 9",Researcher,d65403,d65403s1,2017-01-24T10:27:08,2017-01-24T10:27:08,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.01972,34.87533,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 9",Researcher,d65403,d65403s10,2017-02-02T22:37:54,2017-02-02T22:37:55,"Canis aureus","Golden Jackal",Adult,Unknown,N,1,31.01972,34.87533,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 9",Researcher,d65403,d65403s11,2017-02-03T14:37:06,2017-02-03T14:37:06,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.01972,34.87533,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 9",Researcher,d65403,d65403s2,2017-01-26T09:22:15,2017-01-26T09:22:27,"Alectoris chukar",Chukar,Unknown,Unknown,N,1,31.01972,34.87533,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 9",Researcher,d65403,d65403s3,2017-01-26T15:20:47,2017-01-26T15:20:47,"Alectoris chukar",Chukar,Unknown,Unknown,N,1,31.01972,34.87533,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 9",Researcher,d65403,d65403s4,2017-01-27T20:39:32,2017-01-27T20:39:33,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,2,31.01972,34.87533,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 9",Researcher,d65403,d65403s5,2017-01-27T20:41:52,2017-01-27T20:41:53,"Canis aureus","Golden Jackal",Adult,Unknown,N,1,31.01972,34.87533,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 9",Researcher,d65403,d65403s6,2017-01-28T00:39:30,2017-01-28T00:39:30,"No Animal","No Animal",Unknown,Unknown,N,1,31.01972,34.87533,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 9",Researcher,d65403,d65403s7,2017-01-30T03:04:54,2017-01-30T03:04:55,"Vulpes vulpes","Red Fox",Adult,Unknown,N,1,31.01972,34.87533,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 9",Researcher,d65403,d65403s8,2017-01-31T01:43:09,2017-01-31T01:43:10,"Canis aureus","Golden Jackal",Adult,Unknown,N,1,31.01972,34.87533,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 9",Researcher,d65403,d65403s9,2017-02-02T04:05:49,2017-02-02T04:05:49,"Unknown Canid","Unknown Canid",Unknown,Unknown,N,1,31.01972,34.87533,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s1,2019-01-04T12:19:33,2019-01-04T12:19:33,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s10,2019-01-12T18:17:35,2019-01-12T18:17:41,"Lepus capensis","Cape Hare",Unknown,Unknown,N,1,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s11,2019-01-14T15:11:41,2019-01-14T15:11:41,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s2,2019-01-05T12:29:55,2019-01-05T12:29:55,"Other Bird species","Other Bird species",Unknown,Unknown,N,1,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s3,2019-01-06T20:38:25,2019-01-06T20:38:25,"Unknown Animal","Unknown Animal",Unknown,Unknown,N,1,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s4,2019-01-07T06:32:50,2019-01-07T06:32:54,"Gazella dorcas","Dorcas Gazelle",Adult,Unknown,N,1,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s5,2019-01-08T03:58:05,2019-01-08T03:58:09,"Lepus capensis","Cape Hare",Unknown,Unknown,N,1,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s6,2019-01-08T21:55:47,2019-01-08T21:55:55,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s7,2019-01-09T01:21:33,2019-01-09T01:21:39,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s8,2019-01-11T09:53:48,2019-01-11T09:54:03,"Equus mulus",Mule,Unknown,Unknown,N,2,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s8,2019-01-11T09:53:48,2019-01-11T09:54:03,"Homo sapiens","Human non-staff",Unknown,Unknown,N,2,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s9,2019-01-11T14:09:14,2019-01-11T14:10:00,"Capra aegagrus hircus","Domestic Goat",Unknown,Unknown,N,33,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 1",Researcher,d65404,d65404s9,2019-01-11T14:09:14,2019-01-11T14:10:00,"Ovis aries","Domestic Sheep",Unknown,Unknown,N,8,31.00335,34.89462,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s1,2019-01-04T10:46:23,2019-01-04T10:46:23,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s10,2019-01-12T02:26:02,2019-01-12T02:26:03,"Canis aureus","Golden Jackal",Adult,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s11,2019-01-13T01:29:59,2019-01-13T01:32:27,"Unknown Canid","Unknown Canid",Unknown,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s12,2019-01-13T05:20:59,2019-01-13T05:21:06,"Canis aureus","Golden Jackal",Adult,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s13,2019-01-14T14:44:32,2019-01-14T14:44:32,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s2,2019-01-06T19:50:17,2019-01-06T19:50:18,"Lepus capensis","Cape Hare",Unknown,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s3,2019-01-06T20:14:46,2019-01-06T20:14:47,"Lepus capensis","Cape Hare",Unknown,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s4,2019-01-06T23:16:32,2019-01-06T23:16:33,"Lepus capensis","Cape Hare",Unknown,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s5,2019-01-07T12:30:10,2019-01-07T12:30:11,"Other Bird species","Other Bird species",Unknown,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s6,2019-01-07T22:35:06,2019-01-07T22:35:17,"Vulpes vulpes","Red Fox",Adult,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s7,2019-01-08T01:35:46,2019-01-08T01:35:46,"Unknown Canid","Unknown Canid",Unknown,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s8,2019-01-09T12:44:32,2019-01-09T12:44:32,"Other Bird species","Other Bird species",Unknown,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Near 2",Researcher,d65396,d65396s9,2019-01-12T01:06:43,2019-01-12T01:06:44,"Unknown Canid","Unknown Canid",Unknown,Unknown,N,1,31.02111,34.87243,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s1,2019-01-04T23:56:52,2019-01-04T23:56:52,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s10,2019-01-11T07:15:31,2019-01-11T07:15:31,"Vulpes vulpes","Red Fox",Adult,Unknown,N,1,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s11,2019-01-11T21:32:19,2019-01-11T21:33:03,"Equus mulus",Mule,Unknown,Unknown,N,2,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s11,2019-01-11T21:32:19,2019-01-11T21:33:03,"Canis familiaris","Domestic Dog",Unknown,Unknown,N,1,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s11,2019-01-11T21:32:19,2019-01-11T21:33:03,"Capra aegagrus hircus","Domestic Goat",Unknown,Unknown,N,28,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s11,2019-01-11T21:32:19,2019-01-11T21:33:03,"Ovis aries","Domestic Sheep",Unknown,Unknown,N,7,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s12,2019-01-12T16:29:18,2019-01-12T16:29:47,"Canis aureus","Golden Jackal",Adult,Unknown,N,2,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s13,2019-01-13T13:59:49,2019-01-13T14:00:01,"Canis aureus","Golden Jackal",Adult,Unknown,N,3,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s14,2019-01-15T03:04:20,2019-01-15T03:04:22,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s2,2019-01-05T20:13:47,2019-01-05T20:13:51,"Canis aureus","Golden Jackal",Adult,Unknown,N,1,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s3,2019-01-08T13:49:11,2019-01-08T13:49:11,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s4,2019-01-09T21:49:30,2019-01-09T21:50:00,"Alectoris chukar",Chukar,Unknown,Unknown,N,7,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s5,2019-01-10T07:50:38,2019-01-10T07:50:38,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s6,2019-01-10T08:22:31,2019-01-10T08:22:33,"Canis aureus","Golden Jackal",Unknown,Unknown,N,2,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s7,2019-01-10T10:22:18,2019-01-10T10:22:18,"Hystrix indica","Indian Crested Porcupine",Adult,Unknown,N,2,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s8,2019-01-10T18:26:58,2019-01-10T18:26:58,"Unknown Canid","Unknown Canid",Unknown,Unknown,N,1,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 6",Researcher,d65409,d65409s9,2019-01-10T19:05:08,2019-01-10T19:05:08,"Canis aureus","Golden Jackal",Adult,Unknown,N,1,31.00534,34.89863,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 7",Researcher,d65410,d65410s1,2019-01-04T12:00:34,2019-01-04T12:00:34,"No Animal","No Animal",Unknown,Unknown,N,1,31.00555,34.89918,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 7",Researcher,d65410,d65410s10,2019-01-09T08:32:25,2019-01-09T08:32:37,"Camera Misfire","Camera Misfire",Unknown,Unknown,N,1,31.00555,34.89918,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 7",Researcher,d65410,d65410s11,2019-01-09T17:37:24,2019-01-09T17:38:18,"Unknown Animal","Unknown Animal",Unknown,Unknown,N,1,31.00555,34.89918,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 7",Researcher,d65410,d65410s2,2019-01-07T09:45:44,2019-01-07T09:45:56,"Alectoris chukar",Chukar,Unknown,Unknown,N,2,31.00555,34.89918,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 7",Researcher,d65410,d65410s3,2019-01-08T01:56:17,2019-01-08T01:56:34,"Unknown Canid","Unknown Canid",Unknown,Unknown,N,1,31.00555,34.89918,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 7",Researcher,d65410,d65410s4,2019-01-08T11:45:42,2019-01-08T11:45:55,"No Animal","No Animal",Unknown,Unknown,N,1,31.00555,34.89918,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 7",Researcher,d65410,d65410s5,2019-01-08T20:08:31,2019-01-08T20:11:18,"Hyaena hyaena","Striped Hyaena",Unknown,Unknown,N,1,31.00555,34.89918,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 7",Researcher,d65410,d65410s6,2019-01-09T06:41:28,2019-01-09T06:41:42,"Camera Misfire","Camera Misfire",Unknown,Unknown,N,1,31.00555,34.89918,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 7",Researcher,d65410,d65410s7,2019-01-09T06:56:49,2019-01-09T06:57:52,"Camera Misfire","Camera Misfire",Unknown,Unknown,N,1,31.00555,34.89918,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 7",Researcher,d65410,d65410s8,2019-01-09T08:27:51,2019-01-09T08:28:04,"Camera Misfire","Camera Misfire",Unknown,Unknown,N,1,31.00555,34.89918,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 7",Researcher,d65410,d65410s9,2019-01-09T08:29:11,2019-01-09T08:29:23,"Camera Misfire","Camera Misfire",Unknown,Unknown,N,1,31.00555,34.89918,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 8",Researcher,d65411,d65411s1,2019-01-04T11:47:55,2019-01-04T11:47:55,"No Animal","No Animal",Unknown,Unknown,N,1,31.00606,34.89947,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 8",Researcher,d65411,d65411s2,2019-01-04T18:33:23,2019-01-04T18:33:24,"Unknown Animal","Unknown Animal",Unknown,Unknown,N,1,31.00606,34.89947,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 8",Researcher,d65411,d65411s3,2019-01-09T09:18:21,2019-01-09T09:18:22,"Alectoris chukar",Chukar,Unknown,Unknown,N,3,31.00606,34.89947,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 8",Researcher,d65411,d65411s4,2019-01-10T06:26:33,2019-01-10T06:26:35,"Unknown Canid","Unknown Canid",Unknown,Unknown,N,2,31.00606,34.89947,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 8",Researcher,d65411,d65411s5,2019-01-14T14:59:22,2019-01-14T14:59:22,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.00606,34.89947,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Merhav Am Near 1",Researcher,d65413,d65413s1,2019-01-20T13:27:52,2019-01-20T13:27:52,"No Animal","No Animal",Unknown,Unknown,N,1,30.88178,34.83199,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Merhav Am Near 1",Researcher,d65413,d65413s10,2019-01-30T11:02:16,2019-01-30T11:02:16,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,30.88178,34.83199,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Merhav Am Near 1",Researcher,d65413,d65413s2,2019-01-22T01:05:01,2019-01-22T01:05:09,"Jaculus species","Jaculus species",Unknown,Unknown,N,1,30.88178,34.83199,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Merhav Am Near 1",Researcher,d65413,d65413s3,2019-01-22T04:24:03,2019-01-22T04:24:11,"Unknown Small Rodent","Unknown Small Rodent",Unknown,Unknown,N,1,30.88178,34.83199,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Merhav Am Near 1",Researcher,d65413,d65413s4,2019-01-23T20:49:21,2019-01-23T20:49:21,"Unknown Canid","Unknown Canid",Unknown,Unknown,N,1,30.88178,34.83199,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Merhav Am Near 1",Researcher,d65413,d65413s5,2019-01-24T18:19:39,2019-01-24T18:19:41,"Canis aureus","Golden Jackal",Adult,Unknown,N,1,30.88178,34.83199,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Merhav Am Near 1",Researcher,d65413,d65413s6,2019-01-25T03:42:46,2019-01-25T03:42:54,"Jaculus species","Jaculus species",Unknown,Unknown,N,1,30.88178,34.83199,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Merhav Am Near 1",Researcher,d65413,d65413s7,2019-01-26T07:27:56,2019-01-26T07:28:08,"Other Bird species","Other Bird species",Unknown,Unknown,N,1,30.88178,34.83199,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Merhav Am Near 1",Researcher,d65413,d65413s8,2019-01-26T09:27:44,2019-01-26T09:27:46,"Other Bird species","Other Bird species",Unknown,Unknown,N,1,30.88178,34.83199,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Merhav Am Near 1",Researcher,d65413,d65413s9,2019-01-28T01:19:10,2019-01-28T01:19:12,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,30.88178,34.83199,False
"HaMaarag Project",Hamaarag_Negev_Highlands_T2,"Hamaarag_Negev_Highlands_T2:Highland Desert","T2_Bislach Far 4",Researcher,d65407,d65407s1,2019-01-04T12:04:22,2019-01-04T12:04:22,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,31.00435,34.89763,False
