deployment_id,deployment_name,proposed_date_out,proposed_retrieval_date,actual_date_out,retrieval_date,proposed_lat,proposed_long,actual_lat,actual_long,fuzzed,project_id,project_name,sub_project_id,sub_project_name,sub_project_design,plot_name,plot_treatment,camera_failure_details,deployment_notes,bait_type,bait_description,feature,feature_type_methodology,image_resolution_setting,detection_distance,sensitivity_setting,quiet_period_setting,camera_id
"d65546","T2_Yotveta Near 8","","","2018-10-06","2018-10-24","","","29.88718","35.06183","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","10","high","","32"
"d65545","T2_Yotveta Near 7","","","2018-10-07","2018-10-24","","","29.88773","35.06179","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","15","high","","37"
"d65250","T2_Eitanim KKL Plantings 9","","","2017-10-01","2017-10-04","","","31.77846","35.10418","False","p239","HaMaarag Project","sp1719","HaMaarag_Planted_Conifer_Forests_Judea_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Judean Highlands","","5","high","","19"
"d65423","T2_Merhav Am Far 2","","","2019-01-20","2019-01-30","","","30.89670","34.83816","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","10","high","","Spni 7"
"d65429","T2_Merhav Am Far 8","","","2019-01-19","2019-01-29","","","30.89812","34.83371","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","7","high","","7"
"d65422","T2_Merhav Am Far 1","","","2019-01-20","2019-01-30","","","30.89628","34.83890","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","30","high","","Spni 15"
"d65425","T2_Merhav Am Far 4","","","2019-01-20","2019-01-25","","","30.89745","34.83662","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Unknown Failure","","No Bait","","Trail, game","Negev Highlands","","30","high","","22"
"d40654","T2_Elyakim KKL Plantings 7","","","2017-11-07","2017-11-14","","","32.66593","35.05747","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest   Carmel","","5","high","","28"
"d65428","T2_Yeruham Far 7","","","2018-12-11","2018-12-22","","","30.97627","34.89580","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","20","high","","8"
"d65436","T2_Sde Boker Near 6","","","2018-12-30","2019-01-09","","","30.87769","34.79147","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","10","high","","31"
"d65417","T2_Merhav Am Near 5","","","2019-01-20","2019-01-30","","","30.88366","34.82848","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","31"
"d65189","T2_Kabri KKL Plantings 2","","","2017-12-22","2017-12-31","","","33.02100","35.16690","False","p239","HaMaarag Project","sp1718","Hamaarag_Planted_Conifer_Forests_Galilee_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Galilee","","5","high","","B"
"d65426","T2_Merhav Am Far 5","","","2019-01-20","2019-01-30","","","30.89733","34.83595","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","30","high","","35"
"d65421","T2_Merhav Am Near 9","","","2019-01-20","2019-01-30","","","30.88546","34.82675","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","30","high","","3"
"d65297","T2_Mirsham Far 2","","","2018-10-29","2018-11-08","","","31.46319","34.90532","False","p239","HaMaarag Project","sp1715","Hamaarag_Mediterranean-Desert_Transition_Zone_T2","","Dry Shrub-steppe","Far","Camera Functioning","","No Bait","","Trail, game","Desert Transition Zone","","5","high","","5"
"d65518","T2_Paran Far 7","","","2018-09-13","2018-09-20","","","30.34881","35.14043","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Far","Camera Functioning","","No Bait","","Trail, game","Arid South","","20","high","","35"
"d65432","T2_Sde Boker Near 2","","","2018-12-30","2019-01-09","","","30.87934","34.79331","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","50","high","","23"
"d65519","T2_Paran Far 8","","","2018-09-19","2018-09-21","","","30.34829","35.14103","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Far","Camera Functioning","","No Bait","","Trail, game","Arid South","","20","high","","36"
"d65446","T2_Sde Boker Far 7","","","2018-12-31","2019-01-03","","","30.88732","34.77624","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","30","high","","14"
"d65185","T2_Zuriel KKL Plantings 7","","","2017-12-22","2017-12-30","","","33.01208","33.01208","False","p239","HaMaarag Project","sp1718","Hamaarag_Planted_Conifer_Forests_Galilee_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Galilee","","2","high","","6"
"d65177","T2_Meron KKL Plantings 8","","","2016-12-09","2016-12-18","","","32.98580","35.46200","False","p239","HaMaarag Project","sp1718","Hamaarag_Planted_Conifer_Forests_Galilee_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Galilee","","5","high","","10"
"d65443","T2_Sde Boker Far 4","","","2018-12-30","2019-01-09","","","30.88502","34.77424","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","25"
"d65246","T2_Eitanim KKL Plantings 5","","","2017-10-01","2017-10-08","","","31.77790","35.10593","False","p239","HaMaarag Project","sp1719","HaMaarag_Planted_Conifer_Forests_Judea_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Judean Highlands","","1.5","high","","white 35"
"d65424","T2_Merhav Am Far 3","","","2019-01-20","2019-01-30","","","30.89716","34.83742","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","30","high","","21"
"d65511","T2_Paran Near 9","","","2018-09-11","2018-09-14","","","30.38950","35.16248","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","2","high","","16"
"d65444","T2_Sde Boker Far 5","","","2018-12-31","2019-01-09","","","30.88625","34.77451","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","30","high","","7spni"
"d65052","T2_Ofer Near 9","","","2017-05-14","2017-05-22","","","32.61819","34.98662","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","34"
"d64928","T2_Margaliot Far 2","","","2017-11-04","2017-11-14","","","33.20402","35.54395","False","p239","HaMaarag Project","sp1713","Hamaarag_Mediterranean Maquis_Galilee_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Galilee","","2","high","","8"
"d65084","T2_Kisalon Near 5","","","2017-06-20","2017-07-02","","","31.77440","35.05268","False","p239","HaMaarag Project","sp1714","Hamaarag_Mediterranean Maquis_Judea_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Judean Highlands","","5","high","","ca35"
"d65431","T2_Sde Boker Near 1","","","2018-12-30","2019-01-09","","","30.87963","34.79400","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","7","high","","36"
"d65419","T2_Merhav Am Near 7","","","2019-01-21","2019-01-31","","","30.88438","34.82763","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","15","high","","37"
"d65515","T2_Paran Far 4","","","2018-09-12","2018-09-20","","","30.35083","35.13986","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Far","Camera Functioning","","No Bait","","Trail, game","Arid South","","5","high","","34"
"d65248","T2_Eitanim KKL Plantings 7","","","2017-10-01","2017-10-11","","","31.77807","35.10495","False","p239","HaMaarag Project","sp1719","HaMaarag_Planted_Conifer_Forests_Judea_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Judean Highlands","","10","high","","25"
"d65445","T2_Sde Boker Far 6","","","2018-12-30","2019-01-08","","","30.88735","34.77465","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","11spni"
"d65513","T2_Paran Far 2","","","2018-09-12","2018-09-21","","","30.35203","35.13934","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Far","Camera Functioning","","No Bait","","Trail, game","Arid South","","5","high","","32"
"d65439","T2_Sde Boker Near 9","","","2018-12-30","2019-01-09","","","30.88069","34.79467","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","15","high","","34"
"d65448","T2_Sde Boker Far 9","","","2018-12-30","2019-01-09","","","30.88605","34.77718","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","20","high","","24"
"d65435","T2_Sde Boker Near 5","","","2018-12-30","2019-01-09","","","30.87786","34.79218","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","20","high","","18spni"
"d65175","T2_Meron KKL Plantings 6","","","2017-12-08","2017-12-19","","","32.98682","35.46115","False","p239","HaMaarag Project","sp1718","Hamaarag_Planted_Conifer_Forests_Galilee_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Galilee","","5","high","","32"
"d65172","T2_Meron KKL Plantings 3","","","2017-12-08","2017-12-19","","","32.98874","35.46216","False","p239","HaMaarag Project","sp1718","Hamaarag_Planted_Conifer_Forests_Galilee_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Galilee","","5","high","","27"
"d65170","T2_Meron KKL Plantings 1","","","2017-12-08","2017-12-19","","","32.98974","35.46234","False","p239","HaMaarag Project","sp1718","Hamaarag_Planted_Conifer_Forests_Galilee_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Galilee","","30","high","","7"
"d65420","T2_Merhav Am Near 8","","","2019-01-20","2019-01-30","","","30.88487","34.82693","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","10","high","","39"
"d65142","T2_Nehusha Near 9","","","2017-09-06","2017-09-16","","","31.63453","34.95439","False","p239","HaMaarag Project","sp1714","Hamaarag_Mediterranean Maquis_Judea_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Judean Highlands","","2","high","","Ca7"
"d65427","T2_Merhav Am Far 6","","","2019-01-20","2019-01-30","","","30.89761","34.83547","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","50","high","","11"
"d65088","T2_Kisalon Near 9","","","2017-06-21","2017-07-02","","","31.77443","35.05238","False","p239","HaMaarag Project","sp1714","Hamaarag_Mediterranean Maquis_Judea_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Judean Highlands","","6","high","","ca1"
"d65205","T2_Elyakim KKL Plantings 9","","","2017-11-08","2017-11-17","","","32.66609","35.05695","False","p239","HaMaarag Project","sp1717","Hamaarag_Planted_Conifer_Forests_Carmel_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Carmel","","5","high","","27"
"d65225","T2_Kerem Maharal KKL Plantings 2","","","2017-11-11","2017-11-14","","","32.65950","34.98162","False","p239","HaMaarag Project","sp1717","Hamaarag_Planted_Conifer_Forests_Carmel_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Carmel","","5","high","","1"
"d65447","T2_Sde Boker Far 8","","","2017-01-20","2017-01-29","","","30.88614","34.77622","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","20","high","","22"
"d65224","T2_Kerem Maharal KKL Plantings 1","","","2017-11-13","2017-11-14","","","32.65957","34.98194","False","p239","HaMaarag Project","sp1717","Hamaarag_Planted_Conifer_Forests_Carmel_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Carmel","","10","high","","25"
"d65295","T2_Mirsham Near 9","","","2018-10-30","2018-11-08","","","31.48194","34.92792","False","p239","HaMaarag Project","sp1715","Hamaarag_Mediterranean-Desert_Transition_Zone_T2","","Dry Shrub-steppe","Near","Camera Functioning","","No Bait","","Trail, game","Desert Transition Zone","","15","high","","14"
"d65299","T2_Mirsham Far 4","","","2018-10-29","2018-11-08","","","31.46346","34.90441","False","p239","HaMaarag Project","sp1715","Hamaarag_Mediterranean-Desert_Transition_Zone_T2","","Dry Shrub-steppe","Far","Camera Functioning","","No Bait","","Trail, game","Desert Transition Zone","","15","high","","9"
"d65232","T2_Kerem Maharal KKL Plantings 9","","","2017-11-07","2017-11-10","","","32.65690","34.97813","False","p239","HaMaarag Project","sp1717","Hamaarag_Planted_Conifer_Forests_Carmel_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Carmel","","5","high","","18"
"d65298","T2_Mirsham Far 3","","","2018-10-29","2018-11-08","","","31.46338","34.90487","False","p239","HaMaarag Project","sp1715","Hamaarag_Mediterranean-Desert_Transition_Zone_T2","","Dry Shrub-steppe","Far","Camera Functioning","","No Bait","","Trail, game","Desert Transition Zone","","5","high","","3"
"d65215","T2_Bat Shlomo KKL Plantings 1","","","2017-11-18","2017-12-01","","","32.58815","35.00779","False","p239","HaMaarag Project","sp1717","Hamaarag_Planted_Conifer_Forests_Carmel_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Carmel","","30","high","","29"
"d65230","T2_Kerem Maharal KKL Plantings 7","","","2017-11-09","2017-11-15","","","32.65682","34.97974","False","p239","HaMaarag Project","sp1717","Hamaarag_Planted_Conifer_Forests_Carmel_T2","","Conifer Plantation","KKL Plantings","Camera Functioning","","No Bait","","Trail, game","Planted Conifer Forest Carmel","","5","high","","26"
"d65521","T2_Zofar Near 9","","","2018-09-11","2018-09-21","","","30.56816","35.19317","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Near","Camera Functioning","","No Bait","","Trail, game","Arid South","","5","high","","9"
